user_id,event_type,timestamp,device
184,add_to_cart,2023-01-26 13:52:00,mobile
184,add_to_cart,2023-01-26 18:49:00,tablet
111,view_item,2023-01-26 09:37:00,desktop
111,purchase,2023-01-26 04:35:00,desktop
111,purchase,2023-01-26 14:24:00,mobile
111,login,2023-01-26 06:34:00,tablet
111,login,2023-01-26 23:46:00,desktop
194,add_to_cart,2023-01-26 02:42:00,mobile
194,logout,2023-01-26 03:49:00,mobile
194,login,2023-01-26 13:06:00,desktop
194,view_item,2023-01-26 23:15:00,tablet
194,add_to_cart,2023-01-26 02:02:00,tablet
190,add_to_cart,2023-01-26 19:19:00,desktop
27,login,2023-01-26 10:31:00,mobile
27,login,2023-01-26 11:32:00,mobile
27,purchase,2023-01-26 02:24:00,desktop
27,add_to_cart,2023-01-26 02:25:00,tablet
27,purchase,2023-01-26 23:20:00,desktop
152,purchase,2023-01-26 22:34:00,desktop
152,view_item,2023-01-26 03:27:00,tablet
152,login,2023-01-26 23:34:00,mobile
152,view_item,2023-01-26 23:54:00,mobile
86,logout,2023-01-26 15:39:00,desktop
87,login,2023-01-26 05:32:00,desktop
87,add_to_cart,2023-01-26 12:49:00,mobile
87,purchase,2023-01-26 17:24:00,desktop
87,add_to_cart,2023-01-26 09:29:00,desktop
57,purchase,2023-01-26 09:39:00,desktop
57,logout,2023-01-26 20:43:00,mobile
57,add_to_cart,2023-01-26 23:19:00,desktop
57,login,2023-01-26 22:40:00,tablet
57,view_item,2023-01-26 06:19:00,tablet
7,login,2023-01-26 08:15:00,desktop
153,add_to_cart,2023-01-26 23:18:00,tablet
153,add_to_cart,2023-01-26 16:49:00,tablet
63,view_item,2023-01-26 19:44:00,desktop
63,add_to_cart,2023-01-26 19:36:00,mobile
63,add_to_cart,2023-01-26 10:13:00,tablet
63,logout,2023-01-26 10:26:00,mobile
63,login,2023-01-26 19:36:00,tablet
126,purchase,2023-01-26 11:35:00,tablet
126,add_to_cart,2023-01-26 13:49:00,mobile
126,logout,2023-01-26 05:16:00,tablet
53,logout,2023-01-26 17:10:00,desktop
53,logout,2023-01-26 00:37:00,tablet
53,purchase,2023-01-26 08:19:00,desktop
30,purchase,2023-01-26 14:16:00,desktop
30,logout,2023-01-26 16:02:00,mobile
30,purchase,2023-01-26 18:07:00,mobile
30,add_to_cart,2023-01-26 08:28:00,desktop
49,add_to_cart,2023-01-26 03:48:00,tablet
49,login,2023-01-26 18:21:00,desktop
66,purchase,2023-01-26 04:19:00,tablet
15,purchase,2023-01-26 10:27:00,desktop
15,purchase,2023-01-26 15:37:00,desktop
15,purchase,2023-01-26 23:41:00,desktop
15,login,2023-01-26 23:37:00,tablet
15,login,2023-01-26 20:04:00,mobile
59,view_item,2023-01-26 12:27:00,mobile
59,purchase,2023-01-26 08:38:00,mobile
59,add_to_cart,2023-01-26 19:41:00,tablet
59,logout,2023-01-26 07:11:00,mobile
59,purchase,2023-01-26 14:51:00,tablet
125,login,2023-01-26 18:07:00,desktop
125,purchase,2023-01-26 15:16:00,desktop
125,logout,2023-01-26 03:59:00,mobile
125,add_to_cart,2023-01-26 22:16:00,desktop
198,logout,2023-01-26 22:15:00,tablet
198,purchase,2023-01-26 16:33:00,mobile
160,add_to_cart,2023-01-26 15:12:00,desktop
160,purchase,2023-01-26 03:47:00,desktop
160,login,2023-01-26 12:07:00,desktop
20,login,2023-01-26 04:36:00,desktop
20,login,2023-01-26 23:47:00,mobile
20,add_to_cart,2023-01-26 12:34:00,desktop
20,add_to_cart,2023-01-26 21:05:00,desktop
120,logout,2023-01-26 23:37:00,tablet
3,add_to_cart,2023-01-26 15:38:00,desktop
3,view_item,2023-01-26 12:38:00,desktop
3,view_item,2023-01-26 16:44:00,desktop
3,add_to_cart,2023-01-26 18:45:00,desktop
3,add_to_cart,2023-01-26 11:29:00,tablet
56,purchase,2023-01-26 13:19:00,tablet
56,purchase,2023-01-26 07:11:00,mobile
56,add_to_cart,2023-01-26 23:32:00,desktop
167,login,2023-01-26 11:23:00,mobile
167,logout,2023-01-26 11:39:00,mobile
188,purchase,2023-01-26 05:28:00,desktop
192,view_item,2023-01-26 18:01:00,tablet
192,view_item,2023-01-26 16:12:00,desktop
192,logout,2023-01-26 11:09:00,tablet
192,logout,2023-01-26 18:59:00,desktop
8,logout,2023-01-26 19:50:00,desktop
200,purchase,2023-01-26 13:45:00,mobile
200,view_item,2023-01-26 13:59:00,desktop
25,logout,2023-01-26 01:03:00,tablet
25,view_item,2023-01-26 15:51:00,desktop
25,add_to_cart,2023-01-26 09:01:00,tablet
25,view_item,2023-01-26 21:53:00,tablet
25,add_to_cart,2023-01-26 06:42:00,tablet
138,login,2023-01-26 01:55:00,desktop
138,logout,2023-01-26 13:35:00,mobile
138,purchase,2023-01-26 12:06:00,mobile
149,purchase,2023-01-26 15:56:00,tablet
149,logout,2023-01-26 08:44:00,mobile
149,add_to_cart,2023-01-26 16:45:00,mobile
149,purchase,2023-01-26 09:49:00,tablet
36,logout,2023-01-26 03:48:00,desktop
14,purchase,2023-01-26 19:51:00,desktop
14,login,2023-01-26 23:26:00,desktop
4,add_to_cart,2023-01-26 20:43:00,mobile
4,add_to_cart,2023-01-26 01:13:00,mobile
74,logout,2023-01-26 02:31:00,desktop
74,purchase,2023-01-26 20:55:00,desktop
74,logout,2023-01-26 02:06:00,desktop
74,logout,2023-01-26 17:23:00,mobile
95,login,2023-01-26 16:19:00,tablet
95,login,2023-01-26 00:43:00,tablet
133,view_item,2023-01-26 07:21:00,tablet
34,logout,2023-01-26 00:37:00,mobile
34,view_item,2023-01-26 16:23:00,desktop
34,view_item,2023-01-26 06:04:00,desktop
12,view_item,2023-01-26 09:30:00,tablet
12,add_to_cart,2023-01-26 03:20:00,tablet
12,login,2023-01-26 03:04:00,tablet
12,purchase,2023-01-26 22:57:00,tablet
12,add_to_cart,2023-01-26 20:50:00,tablet
31,add_to_cart,2023-01-27 05:15:00,mobile
31,logout,2023-01-27 09:54:00,mobile
31,logout,2023-01-27 23:03:00,mobile
31,purchase,2023-01-27 12:11:00,tablet
31,add_to_cart,2023-01-27 05:25:00,tablet
166,add_to_cart,2023-01-27 13:08:00,mobile
166,purchase,2023-01-27 16:21:00,mobile
166,add_to_cart,2023-01-27 21:25:00,tablet
166,add_to_cart,2023-01-27 01:49:00,tablet
166,view_item,2023-01-27 00:19:00,tablet
178,purchase,2023-01-27 16:12:00,mobile
178,login,2023-01-27 15:29:00,tablet
45,login,2023-01-27 13:41:00,mobile
45,add_to_cart,2023-01-27 01:35:00,desktop
147,view_item,2023-01-27 05:23:00,desktop
147,purchase,2023-01-27 21:04:00,tablet
147,view_item,2023-01-27 09:29:00,tablet
77,logout,2023-01-27 08:23:00,tablet
77,purchase,2023-01-27 04:54:00,desktop
77,logout,2023-01-27 15:44:00,tablet
108,logout,2023-01-27 08:12:00,tablet
108,logout,2023-01-27 22:43:00,tablet
108,logout,2023-01-27 09:09:00,tablet
108,login,2023-01-27 05:51:00,tablet
68,purchase,2023-01-27 05:39:00,tablet
68,purchase,2023-01-27 16:23:00,desktop
68,purchase,2023-01-27 18:22:00,desktop
68,logout,2023-01-27 02:50:00,mobile
11,login,2023-01-27 15:07:00,desktop
11,view_item,2023-01-27 20:22:00,desktop
11,logout,2023-01-27 13:00:00,desktop
64,add_to_cart,2023-01-27 03:25:00,tablet
64,add_to_cart,2023-01-27 16:35:00,mobile
18,logout,2023-01-27 01:42:00,mobile
28,add_to_cart,2023-01-27 00:41:00,desktop
139,login,2023-01-27 15:42:00,mobile
40,login,2023-01-27 04:35:00,tablet
40,add_to_cart,2023-01-27 08:30:00,tablet
40,view_item,2023-01-27 15:34:00,mobile
40,view_item,2023-01-27 14:24:00,desktop
40,purchase,2023-01-27 18:03:00,mobile
142,logout,2023-01-27 13:30:00,mobile
142,add_to_cart,2023-01-27 10:50:00,mobile
142,login,2023-01-27 19:52:00,mobile
119,view_item,2023-01-27 02:09:00,tablet
119,login,2023-01-27 01:02:00,mobile
119,add_to_cart,2023-01-27 17:26:00,desktop
154,purchase,2023-01-27 15:07:00,mobile
154,login,2023-01-27 07:28:00,desktop
154,login,2023-01-27 23:42:00,mobile
25,purchase,2023-01-27 09:23:00,tablet
193,login,2023-01-27 15:23:00,desktop
193,purchase,2023-01-27 00:56:00,desktop
112,login,2023-01-27 06:18:00,mobile
112,purchase,2023-01-27 07:16:00,desktop
92,view_item,2023-01-27 20:19:00,desktop
92,login,2023-01-27 02:50:00,mobile
152,add_to_cart,2023-01-27 19:18:00,mobile
90,view_item,2023-01-27 02:37:00,tablet
90,logout,2023-01-27 05:23:00,mobile
90,add_to_cart,2023-01-27 00:31:00,mobile
90,purchase,2023-01-27 02:38:00,mobile
183,purchase,2023-01-27 11:25:00,desktop
183,logout,2023-01-27 14:33:00,desktop
183,login,2023-01-27 05:50:00,tablet
183,add_to_cart,2023-01-27 02:54:00,desktop
183,view_item,2023-01-27 11:39:00,tablet
22,add_to_cart,2023-01-27 16:04:00,mobile
168,logout,2023-01-27 01:03:00,mobile
38,add_to_cart,2023-01-27 01:47:00,mobile
38,add_to_cart,2023-01-27 08:16:00,mobile
38,login,2023-01-27 19:31:00,desktop
8,purchase,2023-01-27 01:59:00,mobile
8,purchase,2023-01-27 13:51:00,tablet
8,view_item,2023-01-27 23:59:00,desktop
8,purchase,2023-01-27 16:32:00,tablet
8,purchase,2023-01-27 14:14:00,mobile
49,add_to_cart,2023-01-27 17:08:00,desktop
49,purchase,2023-01-27 05:06:00,desktop
49,purchase,2023-01-27 11:56:00,mobile
60,view_item,2023-01-27 06:07:00,desktop
60,purchase,2023-01-27 08:54:00,mobile
60,purchase,2023-01-27 20:09:00,desktop
145,purchase,2023-01-27 03:44:00,tablet
145,purchase,2023-01-27 11:31:00,desktop
145,login,2023-01-27 17:41:00,mobile
145,purchase,2023-01-27 17:01:00,mobile
145,login,2023-01-27 10:14:00,tablet
16,login,2023-01-27 13:03:00,mobile
16,add_to_cart,2023-01-27 18:59:00,mobile
16,login,2023-01-27 19:22:00,desktop
16,add_to_cart,2023-01-27 12:05:00,desktop
16,login,2023-01-27 19:00:00,mobile
95,purchase,2023-01-27 18:43:00,desktop
95,add_to_cart,2023-01-27 01:35:00,desktop
95,add_to_cart,2023-01-27 09:53:00,mobile
95,add_to_cart,2023-01-27 09:31:00,tablet
155,logout,2023-01-27 08:53:00,mobile
155,purchase,2023-01-27 16:51:00,tablet
99,logout,2023-01-27 18:23:00,mobile
111,login,2023-01-27 02:12:00,desktop
111,login,2023-01-27 07:45:00,desktop
111,logout,2023-01-27 22:27:00,desktop
165,purchase,2023-01-27 17:24:00,desktop
165,logout,2023-01-27 15:09:00,mobile
37,login,2023-01-28 02:44:00,tablet
37,purchase,2023-01-28 11:52:00,mobile
37,logout,2023-01-28 00:12:00,mobile
37,purchase,2023-01-28 16:09:00,tablet
66,view_item,2023-01-28 17:18:00,desktop
66,add_to_cart,2023-01-28 12:22:00,desktop
66,purchase,2023-01-28 03:30:00,tablet
17,purchase,2023-01-28 16:27:00,mobile
17,purchase,2023-01-28 14:36:00,desktop
17,view_item,2023-01-28 23:29:00,mobile
17,logout,2023-01-28 05:26:00,mobile
106,view_item,2023-01-28 10:13:00,tablet
106,login,2023-01-28 08:50:00,mobile
106,login,2023-01-28 21:40:00,tablet
106,view_item,2023-01-28 03:46:00,desktop
106,view_item,2023-01-28 15:26:00,mobile
186,logout,2023-01-28 16:33:00,tablet
186,view_item,2023-01-28 06:41:00,desktop
186,purchase,2023-01-28 09:34:00,tablet
145,logout,2023-01-28 23:08:00,tablet
171,view_item,2023-01-28 23:26:00,mobile
130,logout,2023-01-28 19:56:00,desktop
130,add_to_cart,2023-01-28 23:29:00,desktop
130,purchase,2023-01-28 20:10:00,tablet
30,logout,2023-01-28 00:59:00,mobile
30,view_item,2023-01-28 22:54:00,mobile
30,add_to_cart,2023-01-28 13:49:00,mobile
30,login,2023-01-28 18:09:00,mobile
30,purchase,2023-01-28 03:16:00,tablet
76,logout,2023-01-28 18:25:00,mobile
39,add_to_cart,2023-01-28 16:45:00,tablet
39,login,2023-01-28 02:23:00,desktop
2,login,2023-01-28 22:18:00,desktop
2,view_item,2023-01-28 15:37:00,mobile
114,add_to_cart,2023-01-28 11:30:00,tablet
114,add_to_cart,2023-01-28 21:15:00,mobile
98,login,2023-01-28 13:21:00,desktop
98,purchase,2023-01-28 02:37:00,desktop
98,purchase,2023-01-28 05:10:00,tablet
169,add_to_cart,2023-01-28 18:29:00,desktop
169,view_item,2023-01-28 13:10:00,mobile
169,view_item,2023-01-28 12:16:00,mobile
169,purchase,2023-01-28 17:31:00,desktop
138,view_item,2023-01-28 02:04:00,tablet
138,view_item,2023-01-28 06:04:00,desktop
21,add_to_cart,2023-01-28 01:34:00,tablet
21,login,2023-01-28 13:13:00,tablet
21,add_to_cart,2023-01-28 00:37:00,tablet
113,logout,2023-01-28 15:48:00,mobile
113,logout,2023-01-28 16:59:00,mobile
113,logout,2023-01-28 06:49:00,tablet
113,add_to_cart,2023-01-28 04:00:00,mobile
168,login,2023-01-28 14:55:00,desktop
3,logout,2023-01-28 09:59:00,tablet
3,add_to_cart,2023-01-28 08:13:00,tablet
3,logout,2023-01-28 07:53:00,mobile
12,add_to_cart,2023-01-28 14:41:00,mobile
110,add_to_cart,2023-01-28 22:11:00,tablet
110,purchase,2023-01-28 00:02:00,tablet
137,logout,2023-01-28 23:46:00,tablet
137,purchase,2023-01-28 01:18:00,desktop
137,add_to_cart,2023-01-28 19:17:00,tablet
137,view_item,2023-01-28 16:03:00,desktop
137,logout,2023-01-28 00:10:00,desktop
20,purchase,2023-01-28 20:50:00,mobile
20,add_to_cart,2023-01-28 18:55:00,mobile
20,login,2023-01-28 08:58:00,desktop
68,view_item,2023-01-28 16:40:00,tablet
57,logout,2023-01-28 00:48:00,mobile
57,purchase,2023-01-28 14:31:00,desktop
57,add_to_cart,2023-01-28 03:52:00,mobile
57,login,2023-01-28 23:24:00,mobile
57,add_to_cart,2023-01-28 21:31:00,mobile
179,logout,2023-01-28 18:37:00,desktop
93,add_to_cart,2023-01-28 10:11:00,desktop
93,view_item,2023-01-28 18:30:00,tablet
93,login,2023-01-28 18:29:00,desktop
93,view_item,2023-01-28 16:32:00,desktop
148,purchase,2023-01-28 05:27:00,tablet
121,logout,2023-01-28 11:06:00,mobile
121,purchase,2023-01-28 05:35:00,desktop
40,view_item,2023-01-28 06:16:00,mobile
40,add_to_cart,2023-01-28 23:40:00,mobile
40,logout,2023-01-28 12:18:00,mobile
58,add_to_cart,2023-01-28 01:54:00,mobile
58,view_item,2023-01-28 11:14:00,mobile
58,add_to_cart,2023-01-28 15:58:00,mobile
153,purchase,2023-01-28 18:52:00,tablet
167,add_to_cart,2023-01-28 00:27:00,tablet
167,add_to_cart,2023-01-28 04:10:00,mobile
167,logout,2023-01-28 23:36:00,mobile
167,logout,2023-01-28 21:40:00,desktop
120,logout,2023-01-28 00:50:00,desktop
101,add_to_cart,2023-01-28 03:28:00,mobile
197,login,2023-01-28 16:48:00,desktop
27,add_to_cart,2023-01-28 12:45:00,mobile
13,purchase,2023-01-28 19:48:00,tablet
13,view_item,2023-01-28 07:22:00,mobile
13,purchase,2023-01-28 13:53:00,tablet
81,view_item,2023-01-28 13:03:00,tablet
81,logout,2023-01-28 19:55:00,desktop
81,purchase,2023-01-28 07:43:00,tablet
81,purchase,2023-01-28 20:52:00,mobile
81,login,2023-01-28 19:21:00,mobile
65,view_item,2023-01-28 06:57:00,tablet
65,login,2023-01-28 12:48:00,mobile
65,add_to_cart,2023-01-28 14:05:00,mobile
32,login,2023-01-28 14:58:00,mobile
32,view_item,2023-01-28 10:17:00,mobile
32,view_item,2023-01-28 16:17:00,mobile
32,logout,2023-01-28 10:08:00,tablet
118,view_item,2023-01-28 22:01:00,desktop
22,login,2023-01-28 19:22:00,mobile
22,purchase,2023-01-28 13:17:00,tablet
22,add_to_cart,2023-01-28 06:28:00,desktop
22,add_to_cart,2023-01-28 07:05:00,desktop
22,add_to_cart,2023-01-28 23:08:00,tablet
83,login,2023-01-28 22:27:00,desktop
83,add_to_cart,2023-01-28 23:39:00,tablet
10,add_to_cart,2023-01-28 14:21:00,tablet
10,login,2023-01-28 12:33:00,mobile
10,logout,2023-01-28 19:55:00,desktop
8,add_to_cart,2023-01-28 13:01:00,tablet
127,login,2023-01-28 18:13:00,desktop
127,logout,2023-01-28 18:47:00,tablet
106,view_item,2023-01-29 16:34:00,mobile
106,logout,2023-01-29 01:58:00,tablet
106,logout,2023-01-29 05:01:00,mobile
59,login,2023-01-29 19:15:00,desktop
59,login,2023-01-29 03:11:00,tablet
62,logout,2023-01-29 05:47:00,desktop
62,purchase,2023-01-29 17:03:00,mobile
62,purchase,2023-01-29 12:21:00,mobile
62,logout,2023-01-29 23:38:00,desktop
62,view_item,2023-01-29 03:33:00,mobile
173,logout,2023-01-29 22:32:00,tablet
173,purchase,2023-01-29 06:25:00,desktop
173,purchase,2023-01-29 18:00:00,tablet
173,view_item,2023-01-29 17:15:00,tablet
173,login,2023-01-29 14:27:00,tablet
195,purchase,2023-01-29 00:23:00,mobile
195,purchase,2023-01-29 13:37:00,tablet
195,logout,2023-01-29 02:09:00,mobile
195,purchase,2023-01-29 20:04:00,mobile
195,add_to_cart,2023-01-29 05:34:00,desktop
12,logout,2023-01-29 22:56:00,desktop
12,purchase,2023-01-29 11:00:00,tablet
33,purchase,2023-01-29 18:38:00,mobile
51,logout,2023-01-29 04:34:00,mobile
51,add_to_cart,2023-01-29 03:26:00,tablet
51,logout,2023-01-29 20:48:00,desktop
51,logout,2023-01-29 15:06:00,mobile
3,login,2023-01-29 01:24:00,tablet
3,login,2023-01-29 18:07:00,mobile
72,logout,2023-01-29 00:08:00,tablet
72,logout,2023-01-29 11:48:00,tablet
72,add_to_cart,2023-01-29 08:47:00,tablet
40,logout,2023-01-29 19:34:00,mobile
40,add_to_cart,2023-01-29 18:13:00,mobile
40,view_item,2023-01-29 08:42:00,desktop
40,add_to_cart,2023-01-29 18:24:00,desktop
54,view_item,2023-01-29 13:12:00,mobile
54,view_item,2023-01-29 03:24:00,mobile
54,login,2023-01-29 22:52:00,tablet
54,login,2023-01-29 14:24:00,tablet
198,purchase,2023-01-29 10:09:00,mobile
198,add_to_cart,2023-01-29 21:50:00,tablet
198,logout,2023-01-29 16:15:00,tablet
198,add_to_cart,2023-01-29 07:35:00,tablet
57,logout,2023-01-29 17:01:00,tablet
178,login,2023-01-29 23:59:00,mobile
178,purchase,2023-01-29 17:53:00,mobile
178,add_to_cart,2023-01-29 08:13:00,desktop
178,login,2023-01-29 04:19:00,desktop
178,logout,2023-01-29 18:00:00,desktop
133,add_to_cart,2023-01-29 02:44:00,desktop
135,purchase,2023-01-29 18:26:00,tablet
135,login,2023-01-29 08:01:00,tablet
135,purchase,2023-01-29 06:50:00,tablet
162,add_to_cart,2023-01-29 05:42:00,mobile
188,add_to_cart,2023-01-29 13:14:00,mobile
188,add_to_cart,2023-01-29 16:24:00,tablet
188,logout,2023-01-29 09:24:00,tablet
188,add_to_cart,2023-01-29 08:24:00,mobile
27,purchase,2023-01-29 18:35:00,mobile
170,view_item,2023-01-29 01:19:00,desktop
170,logout,2023-01-29 16:18:00,desktop
170,purchase,2023-01-29 04:36:00,mobile
170,logout,2023-01-29 10:32:00,mobile
146,logout,2023-01-29 09:21:00,tablet
146,purchase,2023-01-29 08:38:00,mobile
146,login,2023-01-29 11:20:00,desktop
146,purchase,2023-01-29 10:02:00,desktop
99,view_item,2023-01-29 03:59:00,tablet
99,logout,2023-01-29 23:49:00,desktop
99,logout,2023-01-29 22:36:00,desktop
99,purchase,2023-01-29 11:42:00,tablet
2,add_to_cart,2023-01-29 11:43:00,tablet
2,add_to_cart,2023-01-29 05:06:00,desktop
38,logout,2023-01-29 14:24:00,desktop
38,purchase,2023-01-29 05:57:00,tablet
38,view_item,2023-01-29 19:32:00,tablet
84,purchase,2023-01-29 05:31:00,mobile
7,purchase,2023-01-29 21:01:00,desktop
7,login,2023-01-29 14:47:00,tablet
7,login,2023-01-29 03:22:00,desktop
7,add_to_cart,2023-01-29 03:33:00,mobile
157,view_item,2023-01-29 14:57:00,tablet
157,view_item,2023-01-29 19:00:00,desktop
157,logout,2023-01-29 17:56:00,mobile
157,view_item,2023-01-29 21:01:00,mobile
157,view_item,2023-01-29 18:18:00,tablet
169,logout,2023-01-29 13:19:00,mobile
169,view_item,2023-01-29 12:13:00,tablet
169,add_to_cart,2023-01-29 14:26:00,tablet
169,logout,2023-01-29 14:22:00,mobile
169,logout,2023-01-29 14:04:00,desktop
190,login,2023-01-29 07:44:00,desktop
127,add_to_cart,2023-01-29 16:58:00,desktop
127,logout,2023-01-29 01:46:00,tablet
127,add_to_cart,2023-01-29 06:51:00,desktop
127,login,2023-01-29 10:25:00,tablet
5,purchase,2023-01-29 04:58:00,desktop
5,view_item,2023-01-29 21:23:00,desktop
67,purchase,2023-01-29 01:04:00,mobile
177,view_item,2023-01-29 14:36:00,desktop
174,purchase,2023-01-29 21:43:00,mobile
174,logout,2023-01-29 14:48:00,mobile
174,add_to_cart,2023-01-29 20:38:00,mobile
80,login,2023-01-29 00:13:00,mobile
80,logout,2023-01-29 03:37:00,desktop
80,purchase,2023-01-29 12:08:00,tablet
80,logout,2023-01-29 11:01:00,desktop
80,add_to_cart,2023-01-29 10:36:00,tablet
63,login,2023-01-29 01:51:00,mobile
63,purchase,2023-01-29 17:42:00,desktop
140,view_item,2023-01-29 22:20:00,tablet
140,purchase,2023-01-29 10:10:00,tablet
140,view_item,2023-01-29 00:08:00,tablet
140,add_to_cart,2023-01-29 06:10:00,tablet
112,add_to_cart,2023-01-29 22:42:00,tablet
112,logout,2023-01-29 19:28:00,tablet
98,view_item,2023-01-29 01:55:00,desktop
98,view_item,2023-01-29 05:23:00,mobile
98,purchase,2023-01-29 13:32:00,desktop
98,purchase,2023-01-29 19:26:00,mobile
110,purchase,2023-01-29 02:01:00,tablet
132,purchase,2023-01-29 02:14:00,mobile
132,purchase,2023-01-29 03:10:00,mobile
132,add_to_cart,2023-01-29 00:01:00,tablet
132,view_item,2023-01-29 12:12:00,mobile
132,login,2023-01-29 13:53:00,desktop
78,view_item,2023-01-29 15:38:00,desktop
78,add_to_cart,2023-01-29 08:22:00,desktop
120,add_to_cart,2023-01-29 22:55:00,desktop
120,add_to_cart,2023-01-29 04:47:00,desktop
120,add_to_cart,2023-01-29 02:04:00,desktop
120,view_item,2023-01-29 09:42:00,desktop
120,purchase,2023-01-29 22:56:00,desktop
11,login,2023-01-29 14:02:00,mobile
128,logout,2023-01-29 12:45:00,tablet
128,logout,2023-01-29 12:01:00,mobile
171,logout,2023-01-29 17:00:00,desktop
171,add_to_cart,2023-01-29 20:27:00,tablet
171,logout,2023-01-29 16:50:00,desktop
171,logout,2023-01-29 06:23:00,mobile
171,add_to_cart,2023-01-29 02:22:00,tablet
100,add_to_cart,2023-01-29 05:35:00,tablet
100,view_item,2023-01-29 07:47:00,mobile
100,login,2023-01-29 13:37:00,desktop
156,login,2023-01-29 22:29:00,mobile
156,view_item,2023-01-29 20:35:00,desktop
42,add_to_cart,2023-01-29 10:03:00,tablet
42,add_to_cart,2023-01-29 07:45:00,mobile
42,view_item,2023-01-29 20:14:00,tablet
42,add_to_cart,2023-01-29 11:46:00,tablet
119,logout,2023-01-29 14:37:00,desktop
119,add_to_cart,2023-01-29 01:50:00,desktop
119,purchase,2023-01-29 15:30:00,mobile
119,add_to_cart,2023-01-29 21:43:00,tablet
81,add_to_cart,2023-01-29 21:10:00,desktop
81,view_item,2023-01-29 17:24:00,mobile
81,add_to_cart,2023-01-29 03:30:00,tablet
81,login,2023-01-29 13:59:00,desktop
123,login,2023-01-29 01:05:00,tablet
130,purchase,2023-01-29 19:04:00,desktop
130,add_to_cart,2023-01-29 05:55:00,tablet
130,logout,2023-01-29 05:38:00,tablet
130,logout,2023-01-29 08:27:00,mobile
130,purchase,2023-01-29 21:42:00,desktop
108,login,2023-01-29 04:23:00,tablet
108,view_item,2023-01-29 14:27:00,desktop
160,add_to_cart,2023-01-29 20:37:00,desktop
160,login,2023-01-29 06:08:00,desktop
160,logout,2023-01-29 20:12:00,mobile
160,login,2023-01-29 11:41:00,tablet
160,add_to_cart,2023-01-29 16:01:00,tablet
52,logout,2023-01-29 03:01:00,desktop
52,logout,2023-01-29 08:54:00,mobile
52,add_to_cart,2023-01-29 23:09:00,desktop
52,purchase,2023-01-29 11:57:00,mobile
52,view_item,2023-01-29 07:36:00,desktop
200,add_to_cart,2023-01-29 09:23:00,mobile
200,purchase,2023-01-29 23:36:00,mobile
129,login,2023-01-29 14:08:00,tablet
129,view_item,2023-01-29 02:25:00,tablet
129,view_item,2023-01-29 20:10:00,desktop
129,logout,2023-01-29 22:08:00,desktop
129,view_item,2023-01-29 11:00:00,desktop
8,add_to_cart,2023-01-29 11:07:00,tablet
8,login,2023-01-29 16:07:00,mobile
8,login,2023-01-29 05:19:00,tablet
8,view_item,2023-01-29 02:30:00,tablet
8,login,2023-01-29 02:26:00,mobile
79,logout,2023-01-30 17:39:00,desktop
79,purchase,2023-01-30 22:38:00,desktop
79,view_item,2023-01-30 23:54:00,tablet
79,view_item,2023-01-30 21:10:00,tablet
164,purchase,2023-01-30 06:39:00,desktop
164,logout,2023-01-30 03:42:00,tablet
164,add_to_cart,2023-01-30 12:21:00,desktop
164,add_to_cart,2023-01-30 03:40:00,tablet
164,logout,2023-01-30 18:36:00,tablet
39,logout,2023-01-30 12:22:00,desktop
39,logout,2023-01-30 05:14:00,tablet
25,purchase,2023-01-30 05:00:00,tablet
25,logout,2023-01-30 00:36:00,mobile
169,add_to_cart,2023-01-30 03:34:00,desktop
169,logout,2023-01-30 19:42:00,desktop
169,view_item,2023-01-30 16:26:00,desktop
169,purchase,2023-01-30 18:32:00,tablet
131,login,2023-01-30 12:19:00,tablet
131,add_to_cart,2023-01-30 07:38:00,mobile
131,view_item,2023-01-30 02:24:00,tablet
131,purchase,2023-01-30 19:35:00,mobile
21,view_item,2023-01-30 21:53:00,desktop
82,add_to_cart,2023-01-30 13:04:00,mobile
82,logout,2023-01-30 14:26:00,tablet
82,login,2023-01-30 15:51:00,desktop
82,add_to_cart,2023-01-30 21:31:00,mobile
66,login,2023-01-30 00:41:00,mobile
66,login,2023-01-30 05:51:00,desktop
68,purchase,2023-01-30 10:30:00,tablet
68,logout,2023-01-30 19:13:00,desktop
68,logout,2023-01-30 22:52:00,desktop
68,login,2023-01-30 00:10:00,desktop
68,login,2023-01-30 21:43:00,mobile
127,view_item,2023-01-30 17:30:00,tablet
127,login,2023-01-30 22:10:00,desktop
127,view_item,2023-01-30 03:15:00,tablet
142,add_to_cart,2023-01-30 07:21:00,desktop
130,logout,2023-01-30 07:06:00,mobile
130,logout,2023-01-30 15:57:00,tablet
130,logout,2023-01-30 23:20:00,mobile
130,purchase,2023-01-30 09:47:00,tablet
150,view_item,2023-01-30 06:06:00,desktop
150,logout,2023-01-30 23:05:00,tablet
150,purchase,2023-01-30 10:49:00,mobile
150,login,2023-01-30 02:37:00,tablet
56,view_item,2023-01-30 22:48:00,desktop
56,view_item,2023-01-30 18:23:00,desktop
56,view_item,2023-01-30 22:24:00,mobile
119,add_to_cart,2023-01-30 15:13:00,tablet
119,view_item,2023-01-30 03:18:00,desktop
119,add_to_cart,2023-01-30 08:34:00,tablet
119,logout,2023-01-30 09:08:00,mobile
163,logout,2023-01-30 12:49:00,tablet
163,add_to_cart,2023-01-30 10:46:00,tablet
163,logout,2023-01-30 22:14:00,desktop
163,view_item,2023-01-30 21:36:00,desktop
163,view_item,2023-01-30 18:52:00,desktop
117,logout,2023-01-30 04:48:00,desktop
