user_id,event_type,timestamp,device,event_date
14,logout,2023-01-30 10:07:00,desktop,2023-01-30
14,purchase,2023-01-30 01:56:00,tablet,2023-01-30
143,logout,2023-01-30 11:30:00,tablet,2023-01-30
143,purchase,2023-01-30 21:14:00,desktop,2023-01-30
143,purchase,2023-01-30 23:08:00,mobile,2023-01-30
143,logout,2023-01-30 08:09:00,mobile,2023-01-30
143,login,2023-01-30 02:51:00,mobile,2023-01-30
161,login,2023-01-30 15:08:00,mobile,2023-01-30
161,purchase,2023-01-30 08:21:00,tablet,2023-01-30
117,login,2023-01-30 22:32:00,mobile,2023-01-30
117,logout,2023-01-30 23:29:00,desktop,2023-01-30
117,add_to_cart,2023-01-30 09:19:00,desktop,2023-01-30
117,login,2023-01-30 10:21:00,mobile,2023-01-30
117,login,2023-01-30 11:18:00,desktop,2023-01-30
135,view_item,2023-01-30 20:57:00,tablet,2023-01-30
135,add_to_cart,2023-01-30 02:28:00,mobile,2023-01-30
137,view_item,2023-01-30 02:51:00,mobile,2023-01-30
182,logout,2023-01-31 06:45:00,desktop,2023-01-31
182,purchase,2023-01-31 09:20:00,tablet,2023-01-31
156,logout,2023-01-31 21:56:00,tablet,2023-01-31
156,logout,2023-01-31 05:38:00,mobile,2023-01-31
156,logout,2023-01-31 00:42:00,desktop,2023-01-31
156,view_item,2023-01-31 22:07:00,mobile,2023-01-31
156,view_item,2023-01-31 03:48:00,desktop,2023-01-31
184,login,2023-01-31 13:08:00,desktop,2023-01-31
184,add_to_cart,2023-01-31 13:07:00,mobile,2023-01-31
34,logout,2023-01-31 20:20:00,desktop,2023-01-31
34,logout,2023-01-31 10:44:00,tablet,2023-01-31
113,login,2023-01-31 07:53:00,desktop,2023-01-31
113,purchase,2023-01-31 00:47:00,tablet,2023-01-31
113,logout,2023-01-31 02:17:00,mobile,2023-01-31
11,login,2023-01-31 18:00:00,tablet,2023-01-31
11,login,2023-01-31 14:58:00,mobile,2023-01-31
62,purchase,2023-01-31 12:58:00,mobile,2023-01-31
62,logout,2023-01-31 06:33:00,mobile,2023-01-31
62,logout,2023-01-31 10:18:00,desktop,2023-01-31
62,purchase,2023-01-31 06:26:00,tablet,2023-01-31
45,view_item,2023-01-31 02:27:00,mobile,2023-01-31
45,view_item,2023-01-31 01:40:00,tablet,2023-01-31
170,purchase,2023-01-31 21:40:00,desktop,2023-01-31
170,purchase,2023-01-31 21:40:00,desktop,2023-01-31
170,login,2023-01-31 16:05:00,desktop,2023-01-31
170,login,2023-01-31 19:54:00,desktop,2023-01-31
170,add_to_cart,2023-01-31 20:03:00,tablet,2023-01-31
106,login,2023-01-31 23:55:00,desktop,2023-01-31
106,view_item,2023-01-31 21:49:00,mobile,2023-01-31
177,view_item,2023-01-31 06:37:00,tablet,2023-01-31
177,add_to_cart,2023-01-31 05:52:00,mobile,2023-01-31
177,login,2023-01-31 19:27:00,desktop,2023-01-31
177,purchase,2023-01-31 06:50:00,tablet,2023-01-31
177,purchase,2023-01-31 09:30:00,tablet,2023-01-31
137,purchase,2023-01-31 06:50:00,tablet,2023-01-31
137,login,2023-01-31 21:06:00,mobile,2023-01-31
137,view_item,2023-01-31 21:42:00,tablet,2023-01-31
164,add_to_cart,2023-01-31 23:40:00,desktop,2023-01-31
164,purchase,2023-01-31 05:36:00,tablet,2023-01-31
83,view_item,2023-01-31 07:42:00,tablet,2023-01-31
83,logout,2023-01-31 11:20:00,mobile,2023-01-31
83,add_to_cart,2023-01-31 22:56:00,desktop,2023-01-31
147,login,2023-01-31 11:11:00,desktop,2023-01-31
147,login,2023-01-31 16:12:00,mobile,2023-01-31
147,view_item,2023-01-31 19:17:00,tablet,2023-01-31
147,purchase,2023-01-31 01:04:00,desktop,2023-01-31
147,view_item,2023-01-31 12:35:00,mobile,2023-01-31
7,login,2023-01-31 19:55:00,desktop,2023-01-31
7,purchase,2023-01-31 02:53:00,desktop,2023-01-31
7,login,2023-01-31 13:53:00,tablet,2023-01-31
7,view_item,2023-01-31 13:48:00,desktop,2023-01-31
7,logout,2023-01-31 18:29:00,mobile,2023-01-31
157,view_item,2023-01-31 08:41:00,mobile,2023-01-31
157,add_to_cart,2023-01-31 11:23:00,tablet,2023-01-31
157,view_item,2023-01-31 20:42:00,mobile,2023-01-31
157,purchase,2023-01-31 05:44:00,desktop,2023-01-31
157,add_to_cart,2023-01-31 05:08:00,desktop,2023-01-31
22,add_to_cart,2023-01-31 17:07:00,desktop,2023-01-31
148,logout,2023-01-31 12:11:00,mobile,2023-01-31
148,logout,2023-01-31 08:45:00,mobile,2023-01-31
148,login,2023-01-31 17:57:00,tablet,2023-01-31
101,logout,2023-01-31 10:51:00,desktop,2023-01-31
101,purchase,2023-01-31 14:00:00,tablet,2023-01-31
135,purchase,2023-01-31 13:58:00,mobile,2023-01-31
135,view_item,2023-01-31 11:10:00,desktop,2023-01-31
135,login,2023-01-31 19:56:00,tablet,2023-01-31
135,purchase,2023-01-31 07:52:00,tablet,2023-01-31
135,purchase,2023-01-31 17:15:00,desktop,2023-01-31
134,add_to_cart,2023-01-31 15:27:00,mobile,2023-01-31
188,login,2023-01-31 13:22:00,desktop,2023-01-31
188,add_to_cart,2023-01-31 00:55:00,desktop,2023-01-31
188,add_to_cart,2023-01-31 20:15:00,desktop,2023-01-31
188,logout,2023-01-31 09:10:00,mobile,2023-01-31
188,add_to_cart,2023-01-31 17:00:00,desktop,2023-01-31
103,view_item,2023-01-31 00:56:00,tablet,2023-01-31
103,login,2023-01-31 21:14:00,desktop,2023-01-31
103,add_to_cart,2023-01-31 06:10:00,mobile,2023-01-31
103,add_to_cart,2023-01-31 00:31:00,tablet,2023-01-31
151,logout,2023-01-31 14:18:00,desktop,2023-01-31
151,logout,2023-01-31 08:03:00,mobile,2023-01-31
151,add_to_cart,2023-01-31 23:12:00,tablet,2023-01-31
151,login,2023-01-31 12:41:00,mobile,2023-01-31
136,logout,2023-01-31 02:17:00,desktop,2023-01-31
180,view_item,2023-01-31 14:10:00,desktop,2023-01-31
190,purchase,2023-01-31 18:36:00,tablet,2023-01-31
190,view_item,2023-01-31 07:27:00,tablet,2023-01-31
190,login,2023-01-31 17:22:00,tablet,2023-01-31
190,logout,2023-01-31 08:10:00,mobile,2023-01-31
190,login,2023-01-31 23:36:00,mobile,2023-01-31
6,purchase,2023-01-31 11:27:00,mobile,2023-01-31
6,logout,2023-01-31 02:07:00,mobile,2023-01-31
6,add_to_cart,2023-01-31 09:56:00,tablet,2023-01-31
6,logout,2023-01-31 01:34:00,mobile,2023-01-31
50,view_item,2023-01-31 07:39:00,desktop,2023-01-31
87,purchase,2023-01-31 07:43:00,mobile,2023-01-31
87,login,2023-01-31 16:29:00,desktop,2023-01-31
87,login,2023-01-31 01:18:00,mobile,2023-01-31
87,login,2023-01-31 12:51:00,mobile,2023-01-31
87,logout,2023-01-31 13:50:00,mobile,2023-01-31
163,add_to_cart,2023-01-31 14:22:00,mobile,2023-01-31
193,logout,2023-01-31 02:11:00,mobile,2023-01-31
193,view_item,2023-01-31 14:24:00,desktop,2023-01-31
84,add_to_cart,2023-01-31 22:25:00,tablet,2023-01-31
84,view_item,2023-01-31 05:05:00,mobile,2023-01-31
84,login,2023-01-31 08:03:00,tablet,2023-01-31
84,login,2023-01-31 04:23:00,desktop,2023-01-31
84,purchase,2023-01-31 00:00:00,tablet,2023-01-31
52,add_to_cart,2023-01-31 17:36:00,tablet,2023-01-31
52,view_item,2023-01-31 14:57:00,desktop,2023-01-31
52,add_to_cart,2023-01-31 10:46:00,mobile,2023-01-31
30,logout,2023-01-31 07:24:00,mobile,2023-01-31
66,view_item,2023-01-31 07:15:00,desktop,2023-01-31
66,login,2023-01-31 23:54:00,mobile,2023-01-31
66,view_item,2023-01-31 03:07:00,mobile,2023-01-31
66,purchase,2023-01-31 13:27:00,mobile,2023-01-31
62,add_to_cart,2023-02-01 17:31:00,tablet,2023-02-01
62,logout,2023-02-01 09:07:00,desktop,2023-02-01
62,view_item,2023-02-01 18:57:00,desktop,2023-02-01
62,purchase,2023-02-01 13:37:00,desktop,2023-02-01
62,view_item,2023-02-01 17:16:00,desktop,2023-02-01
158,view_item,2023-02-01 14:03:00,tablet,2023-02-01
158,view_item,2023-02-01 17:56:00,desktop,2023-02-01
158,purchase,2023-02-01 13:14:00,mobile,2023-02-01
108,purchase,2023-02-01 18:56:00,desktop,2023-02-01
3,add_to_cart,2023-02-01 09:35:00,mobile,2023-02-01
3,add_to_cart,2023-02-01 12:39:00,mobile,2023-02-01
3,purchase,2023-02-01 23:15:00,tablet,2023-02-01
3,purchase,2023-02-01 17:47:00,tablet,2023-02-01
179,logout,2023-02-01 14:00:00,desktop,2023-02-01
179,purchase,2023-02-01 03:14:00,tablet,2023-02-01
179,view_item,2023-02-01 23:03:00,mobile,2023-02-01
179,purchase,2023-02-01 04:24:00,desktop,2023-02-01
91,purchase,2023-02-01 03:05:00,mobile,2023-02-01
91,view_item,2023-02-01 21:52:00,desktop,2023-02-01
51,login,2023-02-01 18:55:00,desktop,2023-02-01
51,purchase,2023-02-01 09:34:00,tablet,2023-02-01
51,login,2023-02-01 07:01:00,tablet,2023-02-01
38,purchase,2023-02-01 06:06:00,tablet,2023-02-01
38,add_to_cart,2023-02-01 00:48:00,mobile,2023-02-01
38,add_to_cart,2023-02-01 23:21:00,desktop,2023-02-01
1,login,2023-02-01 19:48:00,desktop,2023-02-01
1,login,2023-02-01 23:23:00,desktop,2023-02-01
1,login,2023-02-01 04:47:00,desktop,2023-02-01
148,login,2023-02-01 11:27:00,mobile,2023-02-01
148,purchase,2023-02-01 10:44:00,desktop,2023-02-01
148,logout,2023-02-01 15:04:00,mobile,2023-02-01
148,logout,2023-02-01 03:00:00,tablet,2023-02-01
93,add_to_cart,2023-02-01 05:41:00,desktop,2023-02-01
93,view_item,2023-02-01 07:04:00,mobile,2023-02-01
93,view_item,2023-02-01 20:48:00,desktop,2023-02-01
77,add_to_cart,2023-02-01 12:28:00,desktop,2023-02-01
77,add_to_cart,2023-02-01 19:20:00,mobile,2023-02-01
77,login,2023-02-01 23:28:00,desktop,2023-02-01
77,logout,2023-02-01 08:53:00,tablet,2023-02-01
112,login,2023-02-01 12:17:00,mobile,2023-02-01
112,purchase,2023-02-01 18:31:00,mobile,2023-02-01
188,purchase,2023-02-01 17:37:00,tablet,2023-02-01
19,view_item,2023-02-01 22:38:00,desktop,2023-02-01
19,purchase,2023-02-01 15:37:00,mobile,2023-02-01
19,purchase,2023-02-01 17:30:00,mobile,2023-02-01
19,add_to_cart,2023-02-01 21:19:00,tablet,2023-02-01
181,add_to_cart,2023-02-01 04:43:00,tablet,2023-02-01
181,login,2023-02-01 17:23:00,tablet,2023-02-01
126,purchase,2023-02-01 22:56:00,mobile,2023-02-01
126,logout,2023-02-01 06:23:00,mobile,2023-02-01
126,view_item,2023-02-01 03:45:00,mobile,2023-02-01
126,add_to_cart,2023-02-01 14:27:00,mobile,2023-02-01
189,purchase,2023-02-01 08:20:00,desktop,2023-02-01
189,logout,2023-02-01 15:35:00,tablet,2023-02-01
189,logout,2023-02-01 03:29:00,mobile,2023-02-01
189,purchase,2023-02-01 15:12:00,mobile,2023-02-01
183,login,2023-02-01 11:01:00,desktop,2023-02-01
183,add_to_cart,2023-02-01 14:59:00,tablet,2023-02-01
183,purchase,2023-02-01 13:54:00,mobile,2023-02-01
183,add_to_cart,2023-02-01 02:50:00,desktop,2023-02-01
134,login,2023-02-01 22:35:00,mobile,2023-02-01
134,add_to_cart,2023-02-01 10:24:00,tablet,2023-02-01
134,login,2023-02-01 17:39:00,desktop,2023-02-01
134,logout,2023-02-01 11:00:00,desktop,2023-02-01
137,add_to_cart,2023-02-01 18:05:00,mobile,2023-02-01
70,login,2023-02-01 15:38:00,desktop,2023-02-01
70,view_item,2023-02-01 12:24:00,mobile,2023-02-01
70,view_item,2023-02-01 14:56:00,tablet,2023-02-01
70,add_to_cart,2023-02-01 15:32:00,mobile,2023-02-01
70,login,2023-02-01 20:10:00,tablet,2023-02-01
21,login,2023-02-01 22:15:00,mobile,2023-02-01
21,view_item,2023-02-01 12:07:00,tablet,2023-02-01
21,add_to_cart,2023-02-01 11:19:00,mobile,2023-02-01
21,add_to_cart,2023-02-01 12:23:00,tablet,2023-02-01
21,add_to_cart,2023-02-01 14:02:00,mobile,2023-02-01
163,view_item,2023-02-01 20:42:00,mobile,2023-02-01
163,add_to_cart,2023-02-01 03:48:00,tablet,2023-02-01
163,add_to_cart,2023-02-01 14:57:00,mobile,2023-02-01
163,purchase,2023-02-01 11:14:00,desktop,2023-02-01
20,add_to_cart,2023-02-01 00:30:00,tablet,2023-02-01
20,add_to_cart,2023-02-01 04:17:00,desktop,2023-02-01
20,logout,2023-02-01 17:40:00,mobile,2023-02-01
20,view_item,2023-02-01 04:49:00,tablet,2023-02-01
191,view_item,2023-02-01 04:58:00,tablet,2023-02-01
191,purchase,2023-02-01 06:32:00,desktop,2023-02-01
191,purchase,2023-02-01 16:37:00,tablet,2023-02-01
191,add_to_cart,2023-02-01 06:04:00,desktop,2023-02-01
184,view_item,2023-02-01 02:27:00,mobile,2023-02-01
184,purchase,2023-02-01 01:08:00,desktop,2023-02-01
8,view_item,2023-02-01 15:16:00,mobile,2023-02-01
117,add_to_cart,2023-02-01 06:28:00,tablet,2023-02-01
117,view_item,2023-02-01 21:43:00,mobile,2023-02-01
117,logout,2023-02-01 16:40:00,mobile,2023-02-01
117,add_to_cart,2023-02-01 12:39:00,desktop,2023-02-01
117,add_to_cart,2023-02-01 00:23:00,tablet,2023-02-01
74,purchase,2023-02-01 14:06:00,mobile,2023-02-01
74,login,2023-02-01 08:27:00,desktop,2023-02-01
74,login,2023-02-01 20:48:00,mobile,2023-02-01
82,add_to_cart,2023-02-01 07:45:00,mobile,2023-02-01
82,login,2023-02-01 01:26:00,tablet,2023-02-01
82,add_to_cart,2023-02-01 15:42:00,tablet,2023-02-01
195,add_to_cart,2023-02-01 00:43:00,mobile,2023-02-01
195,login,2023-02-01 11:01:00,tablet,2023-02-01
195,add_to_cart,2023-02-01 15:05:00,mobile,2023-02-01
195,view_item,2023-02-01 16:01:00,desktop,2023-02-01
131,purchase,2023-02-01 15:17:00,tablet,2023-02-01
131,login,2023-02-01 23:30:00,mobile,2023-02-01
36,view_item,2023-02-01 07:41:00,tablet,2023-02-01
36,login,2023-02-01 03:11:00,tablet,2023-02-01
36,add_to_cart,2023-02-01 05:01:00,tablet,2023-02-01
186,purchase,2023-02-01 15:19:00,tablet,2023-02-01
107,logout,2023-02-01 17:25:00,desktop,2023-02-01
107,view_item,2023-02-01 13:13:00,mobile,2023-02-01
107,add_to_cart,2023-02-01 13:07:00,mobile,2023-02-01
107,logout,2023-02-01 15:41:00,mobile,2023-02-01
15,logout,2023-02-01 12:21:00,mobile,2023-02-01
15,login,2023-02-01 18:10:00,desktop,2023-02-01
15,add_to_cart,2023-02-01 21:55:00,tablet,2023-02-01
15,logout,2023-02-01 23:29:00,desktop,2023-02-01
15,purchase,2023-02-01 18:51:00,desktop,2023-02-01
105,logout,2023-02-01 04:23:00,desktop,2023-02-01
105,view_item,2023-02-01 12:54:00,tablet,2023-02-01
105,add_to_cart,2023-02-01 22:31:00,desktop,2023-02-01
105,add_to_cart,2023-02-01 18:10:00,tablet,2023-02-01
103,add_to_cart,2023-02-01 03:49:00,desktop,2023-02-01
78,add_to_cart,2023-02-01 13:19:00,mobile,2023-02-01
78,add_to_cart,2023-02-01 15:39:00,mobile,2023-02-01
18,logout,2023-02-01 16:13:00,mobile,2023-02-01
18,login,2023-02-01 19:41:00,tablet,2023-02-01
18,purchase,2023-02-01 21:15:00,tablet,2023-02-01
199,view_item,2023-02-01 04:06:00,mobile,2023-02-01
199,purchase,2023-02-01 02:31:00,desktop,2023-02-01
81,add_to_cart,2023-02-01 13:19:00,desktop,2023-02-01
176,logout,2023-02-01 07:29:00,mobile,2023-02-01
176,add_to_cart,2023-02-01 16:01:00,mobile,2023-02-01
176,logout,2023-02-01 20:59:00,tablet,2023-02-01
176,logout,2023-02-01 04:36:00,mobile,2023-02-01
47,add_to_cart,2023-02-01 07:12:00,mobile,2023-02-01
47,logout,2023-02-01 05:47:00,desktop,2023-02-01
47,login,2023-02-01 02:28:00,tablet,2023-02-01
153,purchase,2023-02-01 10:48:00,tablet,2023-02-01
153,purchase,2023-02-01 12:56:00,mobile,2023-02-01
153,logout,2023-02-01 09:52:00,desktop,2023-02-01
153,purchase,2023-02-01 12:16:00,tablet,2023-02-01
99,view_item,2023-02-01 03:13:00,desktop,2023-02-01
99,purchase,2023-02-01 05:12:00,tablet,2023-02-01
99,add_to_cart,2023-02-01 15:51:00,desktop,2023-02-01
99,add_to_cart,2023-02-01 20:32:00,desktop,2023-02-01
50,add_to_cart,2023-02-01 09:07:00,tablet,2023-02-01
50,purchase,2023-02-01 19:47:00,tablet,2023-02-01
50,view_item,2023-02-01 10:28:00,tablet,2023-02-01
50,login,2023-02-01 13:45:00,tablet,2023-02-01
50,purchase,2023-02-01 03:28:00,desktop,2023-02-01
12,add_to_cart,2023-02-01 03:03:00,tablet,2023-02-01
12,add_to_cart,2023-02-01 15:51:00,tablet,2023-02-01
12,logout,2023-02-01 08:34:00,tablet,2023-02-01
12,purchase,2023-02-01 02:21:00,tablet,2023-02-01
12,logout,2023-02-01 16:23:00,mobile,2023-02-01
75,purchase,2023-02-01 21:29:00,tablet,2023-02-01
145,add_to_cart,2023-02-01 16:40:00,desktop,2023-02-01
145,logout,2023-02-01 07:26:00,desktop,2023-02-01
54,purchase,2023-02-01 18:51:00,tablet,2023-02-01
54,purchase,2023-02-01 05:53:00,tablet,2023-02-01
54,add_to_cart,2023-02-01 02:17:00,mobile,2023-02-01
54,purchase,2023-02-01 07:52:00,mobile,2023-02-01
54,add_to_cart,2023-02-01 18:57:00,desktop,2023-02-01
66,logout,2023-02-01 05:46:00,tablet,2023-02-01
66,logout,2023-02-01 22:28:00,mobile,2023-02-01
66,purchase,2023-02-01 16:58:00,mobile,2023-02-01
66,logout,2023-02-01 16:16:00,desktop,2023-02-01
66,logout,2023-02-01 18:29:00,mobile,2023-02-01
133,login,2023-02-01 01:49:00,tablet,2023-02-01
25,login,2023-02-01 03:17:00,desktop,2023-02-01
63,login,2023-02-01 07:08:00,desktop,2023-02-01
63,login,2023-02-01 13:12:00,tablet,2023-02-01
63,login,2023-02-01 12:54:00,mobile,2023-02-01
52,purchase,2023-02-01 05:29:00,tablet,2023-02-01
33,login,2023-02-01 14:24:00,desktop,2023-02-01
33,view_item,2023-02-01 01:55:00,mobile,2023-02-01
33,logout,2023-02-01 10:41:00,tablet,2023-02-01
33,logout,2023-02-01 11:39:00,desktop,2023-02-01
7,purchase,2023-02-01 09:45:00,tablet,2023-02-01
7,logout,2023-02-01 11:03:00,mobile,2023-02-01
7,add_to_cart,2023-02-01 13:47:00,mobile,2023-02-01
119,add_to_cart,2023-02-01 22:44:00,mobile,2023-02-01
119,add_to_cart,2023-02-01 10:13:00,mobile,2023-02-01
119,view_item,2023-02-01 17:16:00,tablet,2023-02-01
196,view_item,2023-02-01 03:27:00,mobile,2023-02-01
196,view_item,2023-02-01 16:38:00,desktop,2023-02-01
121,add_to_cart,2023-02-01 21:32:00,tablet,2023-02-01
121,add_to_cart,2023-02-01 00:22:00,desktop,2023-02-01
121,logout,2023-02-01 17:22:00,tablet,2023-02-01
5,view_item,2023-02-01 07:27:00,desktop,2023-02-01
5,logout,2023-02-01 02:20:00,mobile,2023-02-01
5,login,2023-02-01 03:15:00,desktop,2023-02-01
5,view_item,2023-02-01 06:54:00,mobile,2023-02-01
5,purchase,2023-02-01 13:09:00,mobile,2023-02-01
160,view_item,2023-02-01 12:27:00,mobile,2023-02-01
160,view_item,2023-02-01 19:55:00,tablet,2023-02-01
28,login,2023-02-01 17:05:00,tablet,2023-02-01
28,view_item,2023-02-01 18:11:00,mobile,2023-02-01
28,logout,2023-02-01 08:40:00,desktop,2023-02-01
28,add_to_cart,2023-02-01 13:47:00,tablet,2023-02-01
28,logout,2023-02-01 09:26:00,tablet,2023-02-01
185,logout,2023-02-02 03:59:00,mobile,2023-02-02
185,login,2023-02-02 06:27:00,desktop,2023-02-02
185,purchase,2023-02-02 09:56:00,tablet,2023-02-02
185,purchase,2023-02-02 14:57:00,mobile,2023-02-02
185,purchase,2023-02-02 08:21:00,tablet,2023-02-02
34,view_item,2023-02-02 14:48:00,desktop,2023-02-02
34,login,2023-02-02 14:09:00,mobile,2023-02-02
34,add_to_cart,2023-02-02 14:47:00,mobile,2023-02-02
34,login,2023-02-02 07:51:00,desktop,2023-02-02
197,view_item,2023-02-02 00:52:00,desktop,2023-02-02
197,view_item,2023-02-02 12:37:00,tablet,2023-02-02
197,login,2023-02-02 03:31:00,tablet,2023-02-02
50,add_to_cart,2023-02-02 12:39:00,mobile,2023-02-02
50,add_to_cart,2023-02-02 20:54:00,mobile,2023-02-02
50,login,2023-02-02 13:38:00,mobile,2023-02-02
50,logout,2023-02-02 19:03:00,tablet,2023-02-02
50,add_to_cart,2023-02-02 20:38:00,mobile,2023-02-02
91,login,2023-02-02 18:58:00,mobile,2023-02-02
91,add_to_cart,2023-02-02 03:22:00,mobile,2023-02-02
91,login,2023-02-02 04:19:00,desktop,2023-02-02
91,logout,2023-02-02 04:15:00,desktop,2023-02-02
187,login,2023-02-02 21:37:00,desktop,2023-02-02
187,logout,2023-02-02 06:43:00,desktop,2023-02-02
187,login,2023-02-02 14:32:00,desktop,2023-02-02
106,add_to_cart,2023-02-02 21:13:00,mobile,2023-02-02
106,login,2023-02-02 10:18:00,desktop,2023-02-02
106,logout,2023-02-02 21:28:00,desktop,2023-02-02
106,view_item,2023-02-02 04:23:00,tablet,2023-02-02
106,login,2023-02-02 19:08:00,desktop,2023-02-02
131,login,2023-02-02 16:03:00,tablet,2023-02-02
131,purchase,2023-02-02 02:26:00,desktop,2023-02-02
158,add_to_cart,2023-02-02 17:58:00,mobile,2023-02-02
158,purchase,2023-02-02 07:33:00,tablet,2023-02-02
158,view_item,2023-02-02 04:57:00,tablet,2023-02-02
7,add_to_cart,2023-02-02 01:29:00,mobile,2023-02-02
7,view_item,2023-02-02 06:39:00,tablet,2023-02-02
7,purchase,2023-02-02 21:11:00,tablet,2023-02-02
7,logout,2023-02-02 12:53:00,desktop,2023-02-02
7,logout,2023-02-02 22:06:00,desktop,2023-02-02
192,purchase,2023-02-02 04:45:00,tablet,2023-02-02
137,login,2023-02-02 13:22:00,tablet,2023-02-02
137,add_to_cart,2023-02-02 17:06:00,tablet,2023-02-02
137,login,2023-02-02 11:05:00,mobile,2023-02-02
22,view_item,2023-02-02 11:11:00,mobile,2023-02-02
186,login,2023-02-02 03:13:00,mobile,2023-02-02
186,login,2023-02-02 12:59:00,mobile,2023-02-02
186,purchase,2023-02-02 07:35:00,desktop,2023-02-02
23,purchase,2023-02-02 20:28:00,tablet,2023-02-02
23,login,2023-02-02 20:34:00,tablet,2023-02-02
9,login,2023-02-02 05:53:00,mobile,2023-02-02
9,add_to_cart,2023-02-02 07:26:00,tablet,2023-02-02
9,add_to_cart,2023-02-02 06:47:00,mobile,2023-02-02
10,add_to_cart,2023-02-02 20:47:00,desktop,2023-02-02
10,logout,2023-02-02 10:41:00,mobile,2023-02-02
10,login,2023-02-02 04:31:00,tablet,2023-02-02
10,login,2023-02-02 22:48:00,mobile,2023-02-02
12,add_to_cart,2023-02-02 19:59:00,desktop,2023-02-02
12,view_item,2023-02-02 05:13:00,tablet,2023-02-02
145,view_item,2023-02-02 07:09:00,desktop,2023-02-02
145,view_item,2023-02-02 06:29:00,mobile,2023-02-02
145,login,2023-02-02 01:51:00,mobile,2023-02-02
145,view_item,2023-02-02 11:53:00,mobile,2023-02-02
189,add_to_cart,2023-02-02 23:41:00,tablet,2023-02-02
45,logout,2023-02-02 09:50:00,mobile,2023-02-02
111,purchase,2023-02-02 23:40:00,desktop,2023-02-02
111,login,2023-02-02 00:59:00,tablet,2023-02-02
111,view_item,2023-02-02 09:49:00,tablet,2023-02-02
63,add_to_cart,2023-02-02 05:18:00,tablet,2023-02-02
63,logout,2023-02-02 00:14:00,mobile,2023-02-02
119,purchase,2023-02-02 23:47:00,mobile,2023-02-02
30,view_item,2023-02-02 23:54:00,tablet,2023-02-02
30,logout,2023-02-02 23:56:00,desktop,2023-02-02
141,purchase,2023-02-02 09:55:00,tablet,2023-02-02
141,view_item,2023-02-02 19:46:00,tablet,2023-02-02
141,login,2023-02-02 02:35:00,desktop,2023-02-02
141,purchase,2023-02-02 11:42:00,desktop,2023-02-02
141,purchase,2023-02-02 05:09:00,tablet,2023-02-02
123,view_item,2023-02-02 12:28:00,desktop,2023-02-02
56,login,2023-02-02 03:20:00,tablet,2023-02-02
56,purchase,2023-02-02 05:32:00,mobile,2023-02-02
146,view_item,2023-02-02 04:45:00,desktop,2023-02-02
146,logout,2023-02-02 15:30:00,tablet,2023-02-02
146,purchase,2023-02-02 07:10:00,desktop,2023-02-02
53,add_to_cart,2023-02-02 04:18:00,desktop,2023-02-02
53,add_to_cart,2023-02-02 15:07:00,tablet,2023-02-02
53,logout,2023-02-02 16:17:00,desktop,2023-02-02
53,view_item,2023-02-02 11:27:00,tablet,2023-02-02
182,add_to_cart,2023-02-02 20:46:00,mobile,2023-02-02
127,login,2023-02-02 20:25:00,mobile,2023-02-02
127,purchase,2023-02-02 04:50:00,desktop,2023-02-02
130,purchase,2023-02-02 09:12:00,tablet,2023-02-02
17,logout,2023-02-02 09:12:00,tablet,2023-02-02
164,add_to_cart,2023-02-02 06:58:00,mobile,2023-02-02
164,purchase,2023-02-02 05:31:00,mobile,2023-02-02
48,logout,2023-02-02 07:31:00,desktop,2023-02-02
48,add_to_cart,2023-02-02 04:18:00,tablet,2023-02-02
48,logout,2023-02-02 11:33:00,mobile,2023-02-02
48,logout,2023-02-02 06:10:00,tablet,2023-02-02
48,purchase,2023-02-02 18:50:00,desktop,2023-02-02
70,view_item,2023-02-02 03:10:00,tablet,2023-02-02
70,view_item,2023-02-02 17:19:00,desktop,2023-02-02
70,purchase,2023-02-02 20:37:00,tablet,2023-02-02
122,view_item,2023-02-02 06:37:00,tablet,2023-02-02
3,login,2023-02-02 08:34:00,mobile,2023-02-02
3,login,2023-02-02 15:01:00,tablet,2023-02-02
3,add_to_cart,2023-02-02 02:13:00,tablet,2023-02-02
3,login,2023-02-02 00:50:00,tablet,2023-02-02
3,purchase,2023-02-02 12:51:00,desktop,2023-02-02
49,login,2023-02-02 12:36:00,mobile,2023-02-02
172,add_to_cart,2023-02-02 10:52:00,desktop,2023-02-02
172,purchase,2023-02-02 22:03:00,tablet,2023-02-02
61,add_to_cart,2023-02-03 21:19:00,tablet,2023-02-03
61,purchase,2023-02-03 13:52:00,tablet,2023-02-03
17,purchase,2023-02-03 03:35:00,tablet,2023-02-03
17,purchase,2023-02-03 11:31:00,tablet,2023-02-03
17,purchase,2023-02-03 20:46:00,tablet,2023-02-03
17,view_item,2023-02-03 09:52:00,mobile,2023-02-03
115,purchase,2023-02-03 06:36:00,desktop,2023-02-03
115,purchase,2023-02-03 23:58:00,desktop,2023-02-03
74,view_item,2023-02-03 11:02:00,mobile,2023-02-03
74,view_item,2023-02-03 22:58:00,desktop,2023-02-03
74,login,2023-02-03 20:20:00,desktop,2023-02-03
74,purchase,2023-02-03 12:42:00,tablet,2023-02-03
74,logout,2023-02-03 00:39:00,tablet,2023-02-03
186,purchase,2023-02-03 05:14:00,tablet,2023-02-03
52,view_item,2023-02-03 08:57:00,tablet,2023-02-03
52,add_to_cart,2023-02-03 05:03:00,mobile,2023-02-03
68,login,2023-02-03 13:10:00,desktop,2023-02-03
