user_sk,event_sk,time_sk,timestamp,device
163,3,29,2023-01-29 13:38:00,tablet
163,5,29,2023-01-29 14:09:00,tablet
117,5,29,2023-01-29 00:47:00,desktop
7,4,29,2023-01-29 14:37:00,desktop
7,2,29,2023-01-29 14:18:00,mobile
7,3,29,2023-01-29 15:51:00,tablet
183,5,29,2023-01-29 08:02:00,mobile
183,5,29,2023-01-29 02:05:00,desktop
183,3,29,2023-01-29 04:22:00,desktop
183,2,29,2023-01-29 01:58:00,desktop
183,2,29,2023-01-29 17:21:00,desktop
116,1,29,2023-01-29 06:38:00,tablet
116,2,29,2023-01-29 17:39:00,desktop
116,1,29,2023-01-29 22:51:00,mobile
188,4,29,2023-01-29 02:09:00,mobile
188,5,29,2023-01-29 06:40:00,mobile
188,1,29,2023-01-29 01:28:00,mobile
97,3,29,2023-01-29 12:13:00,desktop
97,2,29,2023-01-29 01:34:00,tablet
97,3,29,2023-01-29 08:45:00,desktop
97,5,29,2023-01-29 07:07:00,mobile
97,5,29,2023-01-29 23:34:00,mobile
177,1,29,2023-01-29 09:42:00,mobile
177,2,29,2023-01-29 12:14:00,tablet
177,4,29,2023-01-29 10:38:00,desktop
177,1,29,2023-01-29 21:04:00,tablet
177,1,29,2023-01-29 14:03:00,tablet
91,3,29,2023-01-29 17:33:00,mobile
91,3,29,2023-01-29 06:24:00,desktop
91,2,29,2023-01-29 04:42:00,mobile
91,2,29,2023-01-29 05:56:00,desktop
91,1,29,2023-01-29 01:40:00,tablet
114,2,29,2023-01-29 05:33:00,desktop
114,5,29,2023-01-29 03:18:00,desktop
114,5,29,2023-01-29 14:42:00,desktop
73,3,29,2023-01-29 00:15:00,tablet
73,3,29,2023-01-29 15:13:00,tablet
73,1,29,2023-01-29 19:25:00,mobile
27,4,29,2023-01-29 21:55:00,tablet
27,1,29,2023-01-29 06:15:00,desktop
27,1,29,2023-01-29 13:47:00,mobile
27,1,29,2023-01-29 09:04:00,tablet
27,2,29,2023-01-29 04:10:00,desktop
88,1,29,2023-01-29 16:13:00,tablet
88,1,29,2023-01-29 00:15:00,desktop
88,1,29,2023-01-29 23:09:00,tablet
88,4,29,2023-01-29 18:28:00,desktop
125,4,29,2023-01-29 13:02:00,tablet
191,5,29,2023-01-29 11:04:00,mobile
68,2,29,2023-01-29 06:48:00,tablet
68,3,29,2023-01-29 05:11:00,tablet
68,2,29,2023-01-29 05:04:00,mobile
45,1,29,2023-01-29 10:41:00,desktop
45,3,29,2023-01-29 10:13:00,desktop
45,2,29,2023-01-29 09:38:00,tablet
45,1,29,2023-01-29 18:10:00,mobile
45,1,29,2023-01-29 21:31:00,tablet
134,1,29,2023-01-29 07:38:00,mobile
134,3,29,2023-01-29 01:38:00,mobile
134,4,29,2023-01-29 20:22:00,mobile
134,1,29,2023-01-29 01:08:00,mobile
54,2,29,2023-01-29 13:58:00,desktop
54,4,29,2023-01-29 09:55:00,tablet
54,4,29,2023-01-29 22:49:00,mobile
54,3,29,2023-01-29 16:03:00,tablet
54,1,29,2023-01-29 07:35:00,desktop
162,3,29,2023-01-29 13:31:00,desktop
162,1,29,2023-01-29 03:18:00,tablet
162,3,29,2023-01-29 06:17:00,tablet
162,4,29,2023-01-29 22:00:00,desktop
162,4,29,2023-01-29 10:44:00,mobile
21,5,29,2023-01-29 22:11:00,tablet
21,5,29,2023-01-29 07:28:00,desktop
21,4,29,2023-01-29 15:41:00,mobile
21,2,29,2023-01-29 21:03:00,mobile
21,2,29,2023-01-29 20:04:00,mobile
184,5,29,2023-01-29 03:08:00,mobile
184,1,29,2023-01-29 05:23:00,desktop
184,5,29,2023-01-29 14:14:00,desktop
109,2,29,2023-01-29 07:24:00,tablet
109,5,29,2023-01-29 03:12:00,desktop
109,4,29,2023-01-29 04:23:00,desktop
109,4,29,2023-01-29 16:55:00,mobile
11,1,29,2023-01-29 17:32:00,tablet
11,5,29,2023-01-29 23:07:00,tablet
11,3,29,2023-01-29 19:46:00,desktop
11,2,29,2023-01-29 21:55:00,tablet
11,5,29,2023-01-29 23:43:00,tablet
63,1,29,2023-01-29 18:38:00,tablet
16,4,29,2023-01-29 06:43:00,desktop
16,2,29,2023-01-29 01:35:00,desktop
34,5,29,2023-01-29 06:46:00,mobile
34,2,29,2023-01-29 21:52:00,desktop
34,3,29,2023-01-29 19:07:00,tablet
34,2,29,2023-01-29 22:12:00,mobile
35,3,29,2023-01-29 07:19:00,tablet
35,1,29,2023-01-29 15:34:00,mobile
35,2,29,2023-01-29 20:57:00,tablet
35,1,29,2023-01-29 20:20:00,tablet
35,2,29,2023-01-29 02:48:00,desktop
170,2,29,2023-01-29 10:26:00,desktop
170,4,29,2023-01-29 14:57:00,mobile
170,1,29,2023-01-29 02:29:00,desktop
174,3,29,2023-01-29 23:51:00,desktop
174,5,29,2023-01-29 01:29:00,mobile
174,1,29,2023-01-29 14:53:00,desktop
160,4,29,2023-01-29 09:30:00,mobile
160,3,29,2023-01-29 19:01:00,desktop
101,1,29,2023-01-29 14:25:00,mobile
13,4,29,2023-01-29 21:18:00,tablet
13,3,29,2023-01-29 00:02:00,desktop
112,4,29,2023-01-29 18:36:00,tablet
112,2,29,2023-01-29 03:22:00,mobile
76,4,29,2023-01-29 14:10:00,mobile
76,4,29,2023-01-29 02:27:00,tablet
76,4,29,2023-01-29 08:27:00,tablet
46,3,29,2023-01-29 18:16:00,desktop
102,3,30,2023-01-30 12:22:00,tablet
102,4,30,2023-01-30 08:31:00,desktop
102,4,30,2023-01-30 03:28:00,desktop
102,3,30,2023-01-30 15:49:00,desktop
11,5,30,2023-01-30 00:42:00,desktop
11,2,30,2023-01-30 17:51:00,tablet
165,5,30,2023-01-30 07:52:00,tablet
165,5,30,2023-01-30 05:17:00,tablet
165,5,30,2023-01-30 06:47:00,desktop
165,4,30,2023-01-30 15:28:00,desktop
165,1,30,2023-01-30 08:32:00,desktop
82,2,30,2023-01-30 11:16:00,tablet
82,4,30,2023-01-30 13:26:00,tablet
70,4,30,2023-01-30 11:02:00,desktop
70,1,30,2023-01-30 11:29:00,tablet
196,2,30,2023-01-30 02:11:00,desktop
196,4,30,2023-01-30 02:57:00,mobile
196,3,30,2023-01-30 00:00:00,tablet
196,1,30,2023-01-30 03:31:00,mobile
39,5,30,2023-01-30 20:13:00,tablet
39,1,30,2023-01-30 14:42:00,desktop
39,2,30,2023-01-30 12:52:00,mobile
146,1,30,2023-01-30 16:33:00,desktop
146,2,30,2023-01-30 21:29:00,desktop
146,3,30,2023-01-30 09:49:00,tablet
146,5,30,2023-01-30 07:40:00,tablet
56,1,30,2023-01-30 12:46:00,mobile
56,5,30,2023-01-30 07:20:00,desktop
108,3,30,2023-01-30 05:05:00,desktop
108,1,30,2023-01-30 10:38:00,mobile
108,1,30,2023-01-30 16:19:00,tablet
17,5,30,2023-01-30 01:18:00,desktop
17,3,30,2023-01-30 19:38:00,desktop
75,4,30,2023-01-30 14:01:00,mobile
75,3,30,2023-01-30 17:38:00,tablet
75,1,30,2023-01-30 06:05:00,mobile
75,3,30,2023-01-30 09:36:00,desktop
75,3,30,2023-01-30 11:05:00,desktop
36,1,30,2023-01-30 21:11:00,desktop
36,5,30,2023-01-30 00:31:00,desktop
96,3,30,2023-01-30 02:45:00,mobile
96,3,30,2023-01-30 10:24:00,mobile
96,2,30,2023-01-30 07:49:00,tablet
96,5,30,2023-01-30 06:02:00,desktop
77,3,30,2023-01-30 02:40:00,mobile
77,3,30,2023-01-30 22:35:00,tablet
141,2,30,2023-01-30 08:05:00,tablet
141,1,30,2023-01-30 19:35:00,tablet
141,4,30,2023-01-30 13:33:00,mobile
141,4,30,2023-01-30 23:28:00,tablet
158,3,30,2023-01-30 07:44:00,mobile
158,5,30,2023-01-30 07:21:00,mobile
158,2,30,2023-01-30 13:26:00,desktop
200,3,30,2023-01-30 01:29:00,desktop
200,1,30,2023-01-30 02:32:00,mobile
58,5,30,2023-01-30 17:32:00,mobile
58,2,30,2023-01-30 18:06:00,tablet
58,2,30,2023-01-30 01:37:00,desktop
58,2,30,2023-01-30 05:45:00,desktop
58,3,30,2023-01-30 14:58:00,tablet
130,3,30,2023-01-30 17:25:00,tablet
130,4,30,2023-01-30 13:18:00,desktop
130,3,30,2023-01-30 12:24:00,desktop
21,4,30,2023-01-30 17:50:00,desktop
21,5,30,2023-01-30 05:03:00,mobile
21,4,30,2023-01-30 10:58:00,tablet
21,3,30,2023-01-30 17:46:00,desktop
179,1,30,2023-01-30 10:16:00,desktop
179,4,30,2023-01-30 11:18:00,tablet
179,4,30,2023-01-30 10:38:00,mobile
139,5,30,2023-01-30 21:49:00,tablet
139,1,30,2023-01-30 00:22:00,mobile
166,1,30,2023-01-30 12:28:00,mobile
166,1,30,2023-01-30 03:19:00,tablet
166,1,30,2023-01-30 17:17:00,tablet
166,3,30,2023-01-30 16:12:00,mobile
166,2,30,2023-01-30 18:56:00,desktop
154,1,30,2023-01-30 19:35:00,mobile
154,4,30,2023-01-30 13:09:00,tablet
154,5,30,2023-01-30 22:44:00,tablet
112,2,30,2023-01-30 20:42:00,mobile
112,5,30,2023-01-30 03:12:00,tablet
112,5,30,2023-01-30 16:49:00,desktop
112,1,30,2023-01-30 04:23:00,tablet
8,3,30,2023-01-30 18:28:00,desktop
8,1,30,2023-01-30 22:02:00,mobile
8,5,30,2023-01-30 11:29:00,tablet
8,2,30,2023-01-30 08:09:00,desktop
8,2,30,2023-01-30 16:14:00,tablet
183,5,30,2023-01-30 03:06:00,mobile
183,5,30,2023-01-30 17:01:00,desktop
183,1,30,2023-01-30 23:44:00,desktop
183,5,30,2023-01-30 03:06:00,tablet
86,1,30,2023-01-30 17:01:00,desktop
27,3,30,2023-01-30 09:47:00,desktop
27,1,30,2023-01-30 03:58:00,tablet
27,3,30,2023-01-30 15:41:00,desktop
27,1,30,2023-01-30 08:46:00,mobile
27,1,30,2023-01-30 00:23:00,tablet
115,2,30,2023-01-30 12:25:00,tablet
115,4,30,2023-01-30 23:10:00,mobile
76,2,30,2023-01-30 07:26:00,tablet
76,2,30,2023-01-30 15:31:00,desktop
107,2,30,2023-01-30 08:13:00,mobile
107,1,30,2023-01-30 16:16:00,mobile
107,3,30,2023-01-30 12:42:00,mobile
107,4,30,2023-01-30 09:17:00,mobile
107,2,30,2023-01-30 22:21:00,tablet
60,1,30,2023-01-30 12:18:00,tablet
60,2,30,2023-01-30 00:06:00,desktop
132,5,30,2023-01-30 20:45:00,mobile
132,3,30,2023-01-30 13:49:00,tablet
62,2,30,2023-01-30 06:26:00,mobile
62,5,30,2023-01-30 11:49:00,desktop
62,2,30,2023-01-30 23:24:00,desktop
100,3,30,2023-01-30 08:35:00,tablet
100,3,30,2023-01-30 03:25:00,desktop
100,4,30,2023-01-30 02:07:00,desktop
100,2,30,2023-01-30 23:18:00,tablet
100,4,30,2023-01-30 16:32:00,tablet
129,4,30,2023-01-30 04:49:00,desktop
129,5,30,2023-01-30 08:04:00,desktop
129,5,30,2023-01-30 19:00:00,tablet
129,1,30,2023-01-30 20:53:00,desktop
129,3,30,2023-01-30 16:58:00,mobile
44,3,30,2023-01-30 08:05:00,tablet
33,5,30,2023-01-30 14:15:00,mobile
33,1,30,2023-01-30 21:06:00,mobile
33,2,30,2023-01-30 15:33:00,tablet
33,5,30,2023-01-30 01:35:00,tablet
51,5,30,2023-01-30 04:20:00,mobile
51,1,30,2023-01-30 20:43:00,mobile
92,4,30,2023-01-30 17:35:00,mobile
14,1,30,2023-01-30 06:03:00,tablet
14,2,30,2023-01-30 10:07:00,desktop
14,3,30,2023-01-30 01:56:00,tablet
143,2,30,2023-01-30 11:30:00,tablet
143,3,30,2023-01-30 21:14:00,desktop
143,3,30,2023-01-30 23:08:00,mobile
143,2,30,2023-01-30 08:09:00,mobile
143,4,30,2023-01-30 02:51:00,mobile
161,4,30,2023-01-30 15:08:00,mobile
161,3,30,2023-01-30 08:21:00,tablet
117,4,30,2023-01-30 22:32:00,mobile
117,2,30,2023-01-30 23:29:00,desktop
117,1,30,2023-01-30 09:19:00,desktop
117,4,30,2023-01-30 10:21:00,mobile
117,4,30,2023-01-30 11:18:00,desktop
135,5,30,2023-01-30 20:57:00,tablet
135,1,30,2023-01-30 02:28:00,mobile
137,5,30,2023-01-30 02:51:00,mobile
182,2,31,2023-01-31 06:45:00,desktop
182,3,31,2023-01-31 09:20:00,tablet
156,2,31,2023-01-31 21:56:00,tablet
156,2,31,2023-01-31 05:38:00,mobile
156,2,31,2023-01-31 00:42:00,desktop
156,5,31,2023-01-31 22:07:00,mobile
156,5,31,2023-01-31 03:48:00,desktop
184,4,31,2023-01-31 13:08:00,desktop
184,1,31,2023-01-31 13:07:00,mobile
34,2,31,2023-01-31 20:20:00,desktop
34,2,31,2023-01-31 10:44:00,tablet
113,4,31,2023-01-31 07:53:00,desktop
113,3,31,2023-01-31 00:47:00,tablet
113,2,31,2023-01-31 02:17:00,mobile
11,4,31,2023-01-31 18:00:00,tablet
11,4,31,2023-01-31 14:58:00,mobile
62,3,31,2023-01-31 12:58:00,mobile
62,2,31,2023-01-31 06:33:00,mobile
62,2,31,2023-01-31 10:18:00,desktop
62,3,31,2023-01-31 06:26:00,tablet
45,5,31,2023-01-31 02:27:00,mobile
45,5,31,2023-01-31 01:40:00,tablet
170,3,31,2023-01-31 21:40:00,desktop
170,3,31,2023-01-31 21:40:00,desktop
170,4,31,2023-01-31 16:05:00,desktop
170,4,31,2023-01-31 19:54:00,desktop
170,1,31,2023-01-31 20:03:00,tablet
106,4,31,2023-01-31 23:55:00,desktop
106,5,31,2023-01-31 21:49:00,mobile
177,5,31,2023-01-31 06:37:00,tablet
177,1,31,2023-01-31 05:52:00,mobile
177,4,31,2023-01-31 19:27:00,desktop
177,3,31,2023-01-31 06:50:00,tablet
177,3,31,2023-01-31 09:30:00,tablet
137,3,31,2023-01-31 06:50:00,tablet
137,4,31,2023-01-31 21:06:00,mobile
137,5,31,2023-01-31 21:42:00,tablet
164,1,31,2023-01-31 23:40:00,desktop
164,3,31,2023-01-31 05:36:00,tablet
83,5,31,2023-01-31 07:42:00,tablet
83,2,31,2023-01-31 11:20:00,mobile
83,1,31,2023-01-31 22:56:00,desktop
147,4,31,2023-01-31 11:11:00,desktop
147,4,31,2023-01-31 16:12:00,mobile
147,5,31,2023-01-31 19:17:00,tablet
147,3,31,2023-01-31 01:04:00,desktop
147,5,31,2023-01-31 12:35:00,mobile
7,4,31,2023-01-31 19:55:00,desktop
7,3,31,2023-01-31 02:53:00,desktop
7,4,31,2023-01-31 13:53:00,tablet
7,5,31,2023-01-31 13:48:00,desktop
7,2,31,2023-01-31 18:29:00,mobile
157,5,31,2023-01-31 08:41:00,mobile
157,1,31,2023-01-31 11:23:00,tablet
157,5,31,2023-01-31 20:42:00,mobile
157,3,31,2023-01-31 05:44:00,desktop
157,1,31,2023-01-31 05:08:00,desktop
22,1,31,2023-01-31 17:07:00,desktop
148,2,31,2023-01-31 12:11:00,mobile
148,2,31,2023-01-31 08:45:00,mobile
148,4,31,2023-01-31 17:57:00,tablet
101,2,31,2023-01-31 10:51:00,desktop
101,3,31,2023-01-31 14:00:00,tablet
135,3,31,2023-01-31 13:58:00,mobile
135,5,31,2023-01-31 11:10:00,desktop
135,4,31,2023-01-31 19:56:00,tablet
135,3,31,2023-01-31 07:52:00,tablet
135,3,31,2023-01-31 17:15:00,desktop
134,1,31,2023-01-31 15:27:00,mobile
188,4,31,2023-01-31 13:22:00,desktop
188,1,31,2023-01-31 00:55:00,desktop
188,1,31,2023-01-31 20:15:00,desktop
188,2,31,2023-01-31 09:10:00,mobile
188,1,31,2023-01-31 17:00:00,desktop
103,5,31,2023-01-31 00:56:00,tablet
103,4,31,2023-01-31 21:14:00,desktop
103,1,31,2023-01-31 06:10:00,mobile
103,1,31,2023-01-31 00:31:00,tablet
151,2,31,2023-01-31 14:18:00,desktop
151,2,31,2023-01-31 08:03:00,mobile
151,1,31,2023-01-31 23:12:00,tablet
151,4,31,2023-01-31 12:41:00,mobile
136,2,31,2023-01-31 02:17:00,desktop
180,5,31,2023-01-31 14:10:00,desktop
190,3,31,2023-01-31 18:36:00,tablet
190,5,31,2023-01-31 07:27:00,tablet
190,4,31,2023-01-31 17:22:00,tablet
190,2,31,2023-01-31 08:10:00,mobile
190,4,31,2023-01-31 23:36:00,mobile
6,3,31,2023-01-31 11:27:00,mobile
6,2,31,2023-01-31 02:07:00,mobile
6,1,31,2023-01-31 09:56:00,tablet
6,2,31,2023-01-31 01:34:00,mobile
50,5,31,2023-01-31 07:39:00,desktop
87,3,31,2023-01-31 07:43:00,mobile
87,4,31,2023-01-31 16:29:00,desktop
87,4,31,2023-01-31 01:18:00,mobile
87,4,31,2023-01-31 12:51:00,mobile
87,2,31,2023-01-31 13:50:00,mobile
163,1,31,2023-01-31 14:22:00,mobile
193,2,31,2023-01-31 02:11:00,mobile
193,5,31,2023-01-31 14:24:00,desktop
84,1,31,2023-01-31 22:25:00,tablet
84,5,31,2023-01-31 05:05:00,mobile
84,4,31,2023-01-31 08:03:00,tablet
84,4,31,2023-01-31 04:23:00,desktop
84,3,31,2023-01-31 00:00:00,tablet
52,1,31,2023-01-31 17:36:00,tablet
52,5,31,2023-01-31 14:57:00,desktop
52,1,31,2023-01-31 10:46:00,mobile
30,2,31,2023-01-31 07:24:00,mobile
66,5,31,2023-01-31 07:15:00,desktop
66,4,31,2023-01-31 23:54:00,mobile
66,5,31,2023-01-31 03:07:00,mobile
66,3,31,2023-01-31 13:27:00,mobile
62,1,32,2023-02-01 17:31:00,tablet
62,2,32,2023-02-01 09:07:00,desktop
62,5,32,2023-02-01 18:57:00,desktop
62,3,32,2023-02-01 13:37:00,desktop
62,5,32,2023-02-01 17:16:00,desktop
158,5,32,2023-02-01 14:03:00,tablet
158,5,32,2023-02-01 17:56:00,desktop
158,3,32,2023-02-01 13:14:00,mobile
108,3,32,2023-02-01 18:56:00,desktop
3,1,32,2023-02-01 09:35:00,mobile
3,1,32,2023-02-01 12:39:00,mobile
3,3,32,2023-02-01 23:15:00,tablet
3,3,32,2023-02-01 17:47:00,tablet
179,2,32,2023-02-01 14:00:00,desktop
179,3,32,2023-02-01 03:14:00,tablet
179,5,32,2023-02-01 23:03:00,mobile
179,3,32,2023-02-01 04:24:00,desktop
91,3,32,2023-02-01 03:05:00,mobile
91,5,32,2023-02-01 21:52:00,desktop
51,4,32,2023-02-01 18:55:00,desktop
51,3,32,2023-02-01 09:34:00,tablet
51,4,32,2023-02-01 07:01:00,tablet
38,3,32,2023-02-01 06:06:00,tablet
38,1,32,2023-02-01 00:48:00,mobile
38,1,32,2023-02-01 23:21:00,desktop
1,4,32,2023-02-01 19:48:00,desktop
1,4,32,2023-02-01 23:23:00,desktop
1,4,32,2023-02-01 04:47:00,desktop
148,4,32,2023-02-01 11:27:00,mobile
148,3,32,2023-02-01 10:44:00,desktop
148,2,32,2023-02-01 15:04:00,mobile
148,2,32,2023-02-01 03:00:00,tablet
93,1,32,2023-02-01 05:41:00,desktop
93,5,32,2023-02-01 07:04:00,mobile
93,5,32,2023-02-01 20:48:00,desktop
77,1,32,2023-02-01 12:28:00,desktop
77,1,32,2023-02-01 19:20:00,mobile
77,4,32,2023-02-01 23:28:00,desktop
77,2,32,2023-02-01 08:53:00,tablet
112,4,32,2023-02-01 12:17:00,mobile
112,3,32,2023-02-01 18:31:00,mobile
188,3,32,2023-02-01 17:37:00,tablet
19,5,32,2023-02-01 22:38:00,desktop
19,3,32,2023-02-01 15:37:00,mobile
19,3,32,2023-02-01 17:30:00,mobile
19,1,32,2023-02-01 21:19:00,tablet
181,1,32,2023-02-01 04:43:00,tablet
181,4,32,2023-02-01 17:23:00,tablet
126,3,32,2023-02-01 22:56:00,mobile
126,2,32,2023-02-01 06:23:00,mobile
126,5,32,2023-02-01 03:45:00,mobile
126,1,32,2023-02-01 14:27:00,mobile
189,3,32,2023-02-01 08:20:00,desktop
189,2,32,2023-02-01 15:35:00,tablet
189,2,32,2023-02-01 03:29:00,mobile
189,3,32,2023-02-01 15:12:00,mobile
183,4,32,2023-02-01 11:01:00,desktop
183,1,32,2023-02-01 14:59:00,tablet
183,3,32,2023-02-01 13:54:00,mobile
183,1,32,2023-02-01 02:50:00,desktop
134,4,32,2023-02-01 22:35:00,mobile
134,1,32,2023-02-01 10:24:00,tablet
134,4,32,2023-02-01 17:39:00,desktop
134,2,32,2023-02-01 11:00:00,desktop
137,1,32,2023-02-01 18:05:00,mobile
70,4,32,2023-02-01 15:38:00,desktop
70,5,32,2023-02-01 12:24:00,mobile
70,5,32,2023-02-01 14:56:00,tablet
70,1,32,2023-02-01 15:32:00,mobile
70,4,32,2023-02-01 20:10:00,tablet
21,4,32,2023-02-01 22:15:00,mobile
21,5,32,2023-02-01 12:07:00,tablet
21,1,32,2023-02-01 11:19:00,mobile
21,1,32,2023-02-01 12:23:00,tablet
21,1,32,2023-02-01 14:02:00,mobile
163,5,32,2023-02-01 20:42:00,mobile
163,1,32,2023-02-01 03:48:00,tablet
163,1,32,2023-02-01 14:57:00,mobile
163,3,32,2023-02-01 11:14:00,desktop
20,1,32,2023-02-01 00:30:00,tablet
20,1,32,2023-02-01 04:17:00,desktop
20,2,32,2023-02-01 17:40:00,mobile
20,5,32,2023-02-01 04:49:00,tablet
191,5,32,2023-02-01 04:58:00,tablet
191,3,32,2023-02-01 06:32:00,desktop
191,3,32,2023-02-01 16:37:00,tablet
191,1,32,2023-02-01 06:04:00,desktop
184,5,32,2023-02-01 02:27:00,mobile
184,3,32,2023-02-01 01:08:00,desktop
8,5,32,2023-02-01 15:16:00,mobile
117,1,32,2023-02-01 06:28:00,tablet
117,5,32,2023-02-01 21:43:00,mobile
117,2,32,2023-02-01 16:40:00,mobile
117,1,32,2023-02-01 12:39:00,desktop
117,1,32,2023-02-01 00:23:00,tablet
74,3,32,2023-02-01 14:06:00,mobile
74,4,32,2023-02-01 08:27:00,desktop
74,4,32,2023-02-01 20:48:00,mobile
82,1,32,2023-02-01 07:45:00,mobile
82,4,32,2023-02-01 01:26:00,tablet
82,1,32,2023-02-01 15:42:00,tablet
195,1,32,2023-02-01 00:43:00,mobile
195,4,32,2023-02-01 11:01:00,tablet
195,1,32,2023-02-01 15:05:00,mobile
195,5,32,2023-02-01 16:01:00,desktop
131,3,32,2023-02-01 15:17:00,tablet
131,4,32,2023-02-01 23:30:00,mobile
36,5,32,2023-02-01 07:41:00,tablet
36,4,32,2023-02-01 03:11:00,tablet
36,1,32,2023-02-01 05:01:00,tablet
186,3,32,2023-02-01 15:19:00,tablet
107,2,32,2023-02-01 17:25:00,desktop
107,5,32,2023-02-01 13:13:00,mobile
107,1,32,2023-02-01 13:07:00,mobile
107,2,32,2023-02-01 15:41:00,mobile
15,2,32,2023-02-01 12:21:00,mobile
15,4,32,2023-02-01 18:10:00,desktop
15,1,32,2023-02-01 21:55:00,tablet
15,2,32,2023-02-01 23:29:00,desktop
15,3,32,2023-02-01 18:51:00,desktop
105,2,32,2023-02-01 04:23:00,desktop
105,5,32,2023-02-01 12:54:00,tablet
105,1,32,2023-02-01 22:31:00,desktop
105,1,32,2023-02-01 18:10:00,tablet
103,1,32,2023-02-01 03:49:00,desktop
78,1,32,2023-02-01 13:19:00,mobile
78,1,32,2023-02-01 15:39:00,mobile
18,2,32,2023-02-01 16:13:00,mobile
18,4,32,2023-02-01 19:41:00,tablet
18,3,32,2023-02-01 21:15:00,tablet
199,5,32,2023-02-01 04:06:00,mobile
199,3,32,2023-02-01 02:31:00,desktop
81,1,32,2023-02-01 13:19:00,desktop
176,2,32,2023-02-01 07:29:00,mobile
176,1,32,2023-02-01 16:01:00,mobile
176,2,32,2023-02-01 20:59:00,tablet
176,2,32,2023-02-01 04:36:00,mobile
47,1,32,2023-02-01 07:12:00,mobile
47,2,32,2023-02-01 05:47:00,desktop
47,4,32,2023-02-01 02:28:00,tablet
153,3,32,2023-02-01 10:48:00,tablet
153,3,32,2023-02-01 12:56:00,mobile
153,2,32,2023-02-01 09:52:00,desktop
153,3,32,2023-02-01 12:16:00,tablet
99,5,32,2023-02-01 03:13:00,desktop
99,3,32,2023-02-01 05:12:00,tablet
99,1,32,2023-02-01 15:51:00,desktop
99,1,32,2023-02-01 20:32:00,desktop
50,1,32,2023-02-01 09:07:00,tablet
50,3,32,2023-02-01 19:47:00,tablet
50,5,32,2023-02-01 10:28:00,tablet
50,4,32,2023-02-01 13:45:00,tablet
50,3,32,2023-02-01 03:28:00,desktop
12,1,32,2023-02-01 03:03:00,tablet
12,1,32,2023-02-01 15:51:00,tablet
12,2,32,2023-02-01 08:34:00,tablet
12,3,32,2023-02-01 02:21:00,tablet
12,2,32,2023-02-01 16:23:00,mobile
75,3,32,2023-02-01 21:29:00,tablet
145,1,32,2023-02-01 16:40:00,desktop
145,2,32,2023-02-01 07:26:00,desktop
54,3,32,2023-02-01 18:51:00,tablet
54,3,32,2023-02-01 05:53:00,tablet
54,1,32,2023-02-01 02:17:00,mobile
54,3,32,2023-02-01 07:52:00,mobile
54,1,32,2023-02-01 18:57:00,desktop
66,2,32,2023-02-01 05:46:00,tablet
66,2,32,2023-02-01 22:28:00,mobile
66,3,32,2023-02-01 16:58:00,mobile
66,2,32,2023-02-01 16:16:00,desktop
66,2,32,2023-02-01 18:29:00,mobile
133,4,32,2023-02-01 01:49:00,tablet
25,4,32,2023-02-01 03:17:00,desktop
63,4,32,2023-02-01 07:08:00,desktop
63,4,32,2023-02-01 13:12:00,tablet
63,4,32,2023-02-01 12:54:00,mobile
52,3,32,2023-02-01 05:29:00,tablet
33,4,32,2023-02-01 14:24:00,desktop
33,5,32,2023-02-01 01:55:00,mobile
33,2,32,2023-02-01 10:41:00,tablet
33,2,32,2023-02-01 11:39:00,desktop
7,3,32,2023-02-01 09:45:00,tablet
7,2,32,2023-02-01 11:03:00,mobile
7,1,32,2023-02-01 13:47:00,mobile
119,1,32,2023-02-01 22:44:00,mobile
119,1,32,2023-02-01 10:13:00,mobile
119,5,32,2023-02-01 17:16:00,tablet
196,5,32,2023-02-01 03:27:00,mobile
196,5,32,2023-02-01 16:38:00,desktop
121,1,32,2023-02-01 21:32:00,tablet
121,1,32,2023-02-01 00:22:00,desktop
121,2,32,2023-02-01 17:22:00,tablet
5,5,32,2023-02-01 07:27:00,desktop
5,2,32,2023-02-01 02:20:00,mobile
5,4,32,2023-02-01 03:15:00,desktop
5,5,32,2023-02-01 06:54:00,mobile
5,3,32,2023-02-01 13:09:00,mobile
160,5,32,2023-02-01 12:27:00,mobile
160,5,32,2023-02-01 19:55:00,tablet
28,4,32,2023-02-01 17:05:00,tablet
28,5,32,2023-02-01 18:11:00,mobile
28,2,32,2023-02-01 08:40:00,desktop
28,1,32,2023-02-01 13:47:00,tablet
28,2,32,2023-02-01 09:26:00,tablet
185,2,33,2023-02-02 03:59:00,mobile
185,4,33,2023-02-02 06:27:00,desktop
185,3,33,2023-02-02 09:56:00,tablet
185,3,33,2023-02-02 14:57:00,mobile
185,3,33,2023-02-02 08:21:00,tablet
34,5,33,2023-02-02 14:48:00,desktop
34,4,33,2023-02-02 14:09:00,mobile
34,1,33,2023-02-02 14:47:00,mobile
34,4,33,2023-02-02 07:51:00,desktop
197,5,33,2023-02-02 00:52:00,desktop
197,5,33,2023-02-02 12:37:00,tablet
197,4,33,2023-02-02 03:31:00,tablet
50,1,33,2023-02-02 12:39:00,mobile
50,1,33,2023-02-02 20:54:00,mobile
50,4,33,2023-02-02 13:38:00,mobile
50,2,33,2023-02-02 19:03:00,tablet
50,1,33,2023-02-02 20:38:00,mobile
91,4,33,2023-02-02 18:58:00,mobile
91,1,33,2023-02-02 03:22:00,mobile
91,4,33,2023-02-02 04:19:00,desktop
